frame	label	cpu_addr	value	active_expected_match	record_snapshot
1337	opening_ptr_182_184_korean_p184	$B1DF	81	true	81 82 83 84 85 86 BB 00 85 86 99 9A 9B 9C 00 85 86 9D 9E 9F C0 CA FF
1339	opening_ptr_182_184_korean_p184	$B1E0	82	true	81 82 83 84 85 86 BB 00 85 86 99 9A 9B 9C 00 85 86 9D 9E 9F C0 CA FF
1341	opening_ptr_182_184_korean_p184	$B1E1	83	true	81 82 83 84 85 86 BB 00 85 86 99 9A 9B 9C 00 85 86 9D 9E 9F C0 CA FF
1343	opening_ptr_182_184_korean_p184	$B1E2	84	true	81 82 83 84 85 86 BB 00 85 86 99 9A 9B 9C 00 85 86 9D 9E 9F C0 CA FF
1345	opening_ptr_182_184_korean_p184	$B1E3	85	true	81 82 83 84 85 86 BB 00 85 86 99 9A 9B 9C 00 85 86 9D 9E 9F C0 CA FF
1347	opening_ptr_182_184_korean_p184	$B1E4	86	true	81 82 83 84 85 86 BB 00 85 86 99 9A 9B 9C 00 85 86 9D 9E 9F C0 CA FF
1349	opening_ptr_182_184_korean_p184	$B1E5	BB	true	81 82 83 84 85 86 BB 00 85 86 99 9A 9B 9C 00 85 86 9D 9E 9F C0 CA FF
1351	opening_ptr_182_184_korean_p184	$B1E6	00	true	81 82 83 84 85 86 BB 00 85 86 99 9A 9B 9C 00 85 86 9D 9E 9F C0 CA FF
1353	opening_ptr_182_184_korean_p184	$B1E7	85	true	81 82 83 84 85 86 BB 00 85 86 99 9A 9B 9C 00 85 86 9D 9E 9F C0 CA FF
1355	opening_ptr_182_184_korean_p184	$B1E8	86	true	81 82 83 84 85 86 BB 00 85 86 99 9A 9B 9C 00 85 86 9D 9E 9F C0 CA FF
1357	opening_ptr_182_184_korean_p184	$B1E9	99	true	81 82 83 84 85 86 BB 00 85 86 99 9A 9B 9C 00 85 86 9D 9E 9F C0 CA FF
1359	opening_ptr_182_184_korean_p184	$B1EA	9A	true	81 82 83 84 85 86 BB 00 85 86 99 9A 9B 9C 00 85 86 9D 9E 9F C0 CA FF
1361	opening_ptr_182_184_korean_p184	$B1EB	9B	true	81 82 83 84 85 86 BB 00 85 86 99 9A 9B 9C 00 85 86 9D 9E 9F C0 CA FF
1363	opening_ptr_182_184_korean_p184	$B1EC	9C	true	81 82 83 84 85 86 BB 00 85 86 99 9A 9B 9C 00 85 86 9D 9E 9F C0 CA FF
1365	opening_ptr_182_184_korean_p184	$B1ED	00	true	81 82 83 84 85 86 BB 00 85 86 99 9A 9B 9C 00 85 86 9D 9E 9F C0 CA FF
1367	opening_ptr_182_184_korean_p184	$B1EE	85	true	81 82 83 84 85 86 BB 00 85 86 99 9A 9B 9C 00 85 86 9D 9E 9F C0 CA FF
1369	opening_ptr_182_184_korean_p184	$B1EF	86	true	81 82 83 84 85 86 BB 00 85 86 99 9A 9B 9C 00 85 86 9D 9E 9F C0 CA FF
1371	opening_ptr_182_184_korean_p184	$B1F0	9D	true	81 82 83 84 85 86 BB 00 85 86 99 9A 9B 9C 00 85 86 9D 9E 9F C0 CA FF
1373	opening_ptr_182_184_korean_p184	$B1F1	9E	true	81 82 83 84 85 86 BB 00 85 86 99 9A 9B 9C 00 85 86 9D 9E 9F C0 CA FF
1375	opening_ptr_182_184_korean_p184	$B1F2	9F	true	81 82 83 84 85 86 BB 00 85 86 99 9A 9B 9C 00 85 86 9D 9E 9F C0 CA FF
1377	opening_ptr_182_184_korean_p184	$B1F3	C0	true	81 82 83 84 85 86 BB 00 85 86 99 9A 9B 9C 00 85 86 9D 9E 9F C0 CA FF
1379	opening_ptr_182_184_korean_p184	$B1F4	CA	true	81 82 83 84 85 86 BB 00 85 86 99 9A 9B 9C 00 85 86 9D 9E 9F C0 CA FF
1381	opening_ptr_182_184_korean_p184	$B1F5	FF	true	81 82 83 84 85 86 BB 00 85 86 99 9A 9B 9C 00 85 86 9D 9E 9F C0 CA FF
